id,x,y,size,frame,track,ignore,track_fixed
1,451.7487922705314,731.3864734299517,207,1,1,TRUE,1
2,777.811475409836,533.4508196721312,244,1,2,TRUE,2
3,464.3198653198653,507.95286195286195,297,1,3,TRUE,3
4,797.9760479041917,497.35928143712573,167,1,4,TRUE,4
5,454.2827380952381,476.90625,672,1,5,FALSE,5
6,620.2166064981949,410.43501805054154,554,1,6,FALSE,6
7,828.748987854251,382.16194331983803,247,1,7,TRUE,7
8,396.25834542815676,346.2539912917271,689,1,8,FALSE,8
9,689.5993520518358,334.29805615550754,926,1,9,FALSE,9
11,625.9609375,281.419921875,512,1,10,TRUE,10
12,473.31847133757964,305.3949044585987,628,1,11,FALSE,11
13,497.380042462845,306.72823779193203,471,1,12,TRUE,12
14,493.40485829959516,289.248987854251,494,1,13,TRUE,13
2,602.5205992509364,400.5917602996255,801,2,6,FALSE,6
3,627.658940397351,370.42715231788077,302,2,14,FALSE,14
4,395.37110481586404,345.5023607176582,1059,2,8,FALSE,8
7,624.9323410013532,282.73071718538563,739,2,10,TRUE,10
8,459.9234234234234,500.65315315315314,444,2,3,TRUE,3
9,466.408273381295,520.3561151079136,556,2,15,FALSE,15
10,446.99257425742576,481.33415841584156,404,2,16,TRUE,16
11,458.6602564102564,470.38247863247864,468,2,5,FALSE,5
12,686.1542553191489,345.74468085106383,376,2,17,TRUE,17
13,702.8434004474273,341.54586129753915,447,2,18,TRUE,18
14,685.310621242485,326.2204408817635,499,2,9,FALSE,9
15,504.6395563770795,307.2402957486137,541,2,12,TRUE,12
16,479.2540834845735,315.4519056261343,551,2,11,FALSE,11
17,504.609900990099,286.4237623762376,505,2,13,TRUE,13
18,483.28008298755185,295.1908713692946,482,2,19,TRUE,19
3,583.4878048780488,409.99728997289975,738,3,6,FALSE,6
4,620.7470355731225,375.6600790513834,253,3,14,FALSE,14
5,394.3346573982125,345.6295928500497,1007,3,8,FALSE,8
8,623.9690576652602,283.44725738396625,711,3,10,TRUE,10
9,464.47032967032965,522.3296703296703,455,3,15,FALSE,15
10,459.74224343675417,505.2386634844869,419,3,3,TRUE,3
11,455.515923566879,469.9575371549894,471,3,5,FALSE,5
12,450.1224944320713,485.34743875278394,449,3,16,TRUE,16
13,689.1312910284464,327.4682713347921,457,3,9,FALSE,9
14,685.8538011695906,344.9970760233918,342,3,17,TRUE,17
15,703.9211618257261,345.17427385892114,482,3,18,TRUE,18
16,510.0118577075099,304.9169960474308,506,3,12,TRUE,12
17,507.2528735632184,284.2950191570881,522,3,13,TRUE,13
18,487.6392405063291,296.13291139240505,474,3,19,TRUE,19
19,487.2112403100775,316.5988372093023,516,3,11,FALSE,11
3,580.8172185430464,430.8476821192053,755,4,6,FALSE,6
4,617.3258928571429,380.7857142857143,224,4,14,FALSE,14
5,393.8992805755396,345.551901336074,973,4,8,FALSE,8
8,623.4142441860465,283.99418604651163,688,4,10,TRUE,10
9,461.73136645962734,518.7391304347826,644,4,15,FALSE,15
10,453.10322580645163,494.294623655914,465,4,16,TRUE,16
11,451.76645768025077,473.1065830721003,638,4,5,FALSE,5
12,703.9504792332268,348.3897763578275,626,4,18,TRUE,18
13,690.1815286624204,334.3471337579618,628,4,9,FALSE,9
14,496.1400778210117,316.32684824902725,514,4,11,FALSE,11
15,515.6591375770021,301.30800821355234,487,4,12,TRUE,12
16,492.9781181619256,295.7417943107221,457,4,19,TRUE,19
17,510.0880626223092,281.36399217221134,511,4,13,TRUE,13
3,596.3570504527813,447.15653298835707,773,5,6,FALSE,6
4,618.2577319587629,385.2525773195876,194,5,14,FALSE,14
5,394.1872946330778,345.16648411829135,913,5,8,FALSE,8
8,624.0359375,284.41875,640,5,10,TRUE,10
9,451.3888888888889,472.0814814814815,540,5,5,FALSE,5
10,459.16795069337445,518.4869029275809,649,5,15,FALSE,15
11,451.09722222222223,491.38425925925924,432,5,16,TRUE,16
12,706.7382113821138,349.5739837398374,615,5,18,TRUE,18
13,693.09317803660565,335.7970049916805,601,5,9,FALSE,9
14,509.9325153374233,277.64621676891613,489,5,13,TRUE,13
15,497.5191873589165,296.17607223476296,443,5,19,TRUE,19
16,505.8617234468938,314.3066132264529,499,5,11,FALSE,11
17,520.7742616033755,294.44725738396625,474,5,12,TRUE,12
3,616.4758269720102,443.79007633587787,786,6,6,FALSE,6
4,619.1144578313254,385.855421686747,166,6,14,FALSE,14
6,393.8316722037652,345.2879291251384,903,6,8,FALSE,8
8,624.2734375,284.25625,640,6,10,TRUE,10
9,456.74960380348654,518.9413629160064,631,6,15,FALSE,15
10,449.7482014388489,491.2757793764988,417,6,16,TRUE,16
11,449.96934865900386,472.2413793103448,522,6,5,FALSE,5
12,696.6061588330632,338.34846029173417,617,6,9,FALSE,9
13,710.9412724306688,351.50244698205546,613,6,18,TRUE,18
14,501.64494382022474,292.92808988764045,445,6,19,TRUE,19
15,511.3030927835052,273.1298969072165,485,6,13,TRUE,13
16,512.8232931726908,310.22289156626505,498,6,11,FALSE,11
17,524.1115879828326,288.4828326180257,466,6,12,TRUE,12
3,629.0446549391069,426.0866035182679,739,7,6,FALSE,6
4,618.7734375,382.40625,128,7,14,FALSE,14
7,393.4608076009501,345.44536817102136,842,7,8,FALSE,8
9,624.3546218487395,284.2974789915966,595,7,10,TRUE,10
10,453.99484536082474,518.4536082474227,582,7,15,FALSE,15
11,448.35597826086956,489.29891304347825,368,7,16,TRUE,16
12,448.7597402597403,471.8636363636364,462,7,5,FALSE,5
13,714.1833616298811,353.39049235993207,589,7,18,TRUE,18
14,700.1273031825796,340.1976549413735,597,7,9,FALSE,9
15,516.3469675599436,300.5909732016925,709,7,11,FALSE,11
16,505.2761194029851,276.08022388059703,536,7,13,TRUE,13
17,523.9455909943715,275.70919324577864,533,7,12,TRUE,12
3,617.2357836338418,417.5561719833564,721,8,6,FALSE,6
4,620.2283950617284,374.35185185185185,162,8,14,FALSE,14
6,392.15807560137455,345.631156930126,873,8,8,FALSE,8
8,624.2222222222222,284.20772946859904,621,8,10,TRUE,10
9,451.36392405063293,520.3607594936709,632,8,15,FALSE,15
10,446.93164556962023,489.8075949367089,395,8,16,TRUE,16
11,446.7995735607676,471.8144989339019,469,8,5,FALSE,5
12,717.7797427652733,355.2797427652733,622,8,18,TRUE,18
13,703.3637820512821,341.80128205128204,624,8,9,FALSE,9
14,507.4843373493976,286.03132530120484,415,8,13,TRUE,13
15,525.1252699784018,270.8941684665227,463,8,12,TRUE,12
16,506.92872570194385,264.3369330453564,463,8,19,TRUE,19
17,523.7073684210526,295.9684210526316,475,8,11,FALSE,11
3,594.673343605547,425.94298921417567,649,9,6,FALSE,6
4,618.9219858156029,379.27659574468083,141,9,14,FALSE,14
7,391.4758539458186,345.9434628975265,849,9,8,FALSE,8
9,624.0284757118928,284.07705192629817,597,9,10,TRUE,10
10,445.5978260869565,488.625,368,9,16,TRUE,16
11,444.7200902934537,471.8352144469526,443,9,5,FALSE,5
12,448.6133768352365,520.7243066884176,613,9,15,FALSE,15
13,705.6009615384615,343.72435897435895,624,9,9,FALSE,9
14,720.1172638436482,357.0130293159609,614,9,18,TRUE,18
15,521.6921606118547,261.0114722753346,523,9,12,TRUE,12
16,503.59636363636366,266.8509090909091,550,9,19,TRUE,19
17,522.4583333333334,286.1551724137931,696,9,11,FALSE,11
2,446.29848229342326,521.318718381113,593,10,15,FALSE,15
3,443.0761154855643,478.5288713910761,762,10,5,FALSE,5
4,586.3937125748503,448.0688622754491,668,10,6,FALSE,6
5,618.9333333333333,383.6074074074074,135,10,14,FALSE,14
8,390.3301662707838,346.17695961995247,842,10,8,FALSE,8
9,624.1551433389544,283.8954468802698,593,10,10,TRUE,10
11,722.9420289855072,358.25281803542674,621,10,18,TRUE,18
12,708.1266025641025,345.2852564102564,624,10,9,FALSE,9
13,524.4573082489146,279.34008683068015,691,10,11,FALSE,11
14,519.08203125,255.12109375,512,10,12,TRUE,12
15,502.33514492753625,263.893115942029,552,10,19,TRUE,19
1,452,732.8514851485148,101,11,20,TRUE,20
2,443.8057432432432,523.1773648648649,592,11,15,FALSE,15
3,441.0583554376658,478.8448275862069,754,11,5,FALSE,5
4,595.7878359264498,470.0820367751061,707,11,6,FALSE,6
5,621.9865771812081,386.7315436241611,149,11,14,FALSE,14
8,389.0498220640569,347.33214709371293,843,11,8,FALSE,8
9,624.4161073825503,283.77013422818794,596,11,10,TRUE,10
11,712.1664050235479,347.22605965463106,637,11,9,FALSE,9
12,727.3847352024923,359.93457943925233,642,11,18,TRUE,18
13,503.56642066420665,263.83025830258305,542,11,19,TRUE,19
14,517.8494208494209,251.66602316602317,518,11,12,TRUE,12
15,528.0360750360751,274.6695526695527,693,11,11,FALSE,11
2,441.90693739424705,526.1742808798647,591,12,15,FALSE,15
3,440.13678618857904,479.14077025232405,753,12,5,FALSE,5
4,617.2211668928087,474.60244233378563,737,12,6,FALSE,6
5,625.1952662721893,388.14201183431953,169,12,14,FALSE,14
8,388.82387022016223,348.0486674391657,863,12,8,FALSE,8
9,624.9388429752066,283.8132231404959,605,12,10,TRUE,10
11,735.6197802197802,358.1142857142857,455,12,18,TRUE,18
12,716.4655870445345,345.2388663967611,494,12,9,FALSE,9
13,719.1781914893617,364.3351063829787,376,12,21,TRUE,21
14,501.85009140767824,260.9890310786106,547,12,19,TRUE,19
15,513.6134615384616,246.43076923076924,520,12,12,TRUE,12
16,528.1394366197183,267.2732394366197,710,12,11,FALSE,11
2,439.15682967959526,528.8566610455312,593,13,15,FALSE,15
3,437.83222370173104,479.66577896138483,751,13,5,FALSE,5
4,633.8435828877006,458.62566844919786,748,13,6,FALSE,6
5,628.4248704663213,387.6373056994819,193,13,14,FALSE,14
8,388.76,348.46235294117645,850,13,8,FALSE,8
9,625.4492512479202,283.60232945091514,601,13,10,TRUE,10
11,719.554,347.374,500,13,9,FALSE,9
12,739.5786026200873,358.8755458515284,458,13,18,TRUE,18
13,723.6871794871795,366.67692307692306,390,13,21,TRUE,21
14,525.2092050209205,259.88423988842396,717,13,11,FALSE,11
15,506.264367816092,242.47318007662835,522,13,12,TRUE,12
16,498.1489757914339,259.0949720670391,537,13,19,TRUE,19
1,452,732.8514851485148,101,14,20,TRUE,20
2,436.7137870855148,531.5706806282723,573,14,15,FALSE,15
3,435.1603260869565,480.3138586956522,736,14,5,FALSE,5
4,631.2272108843538,435.10340136054424,735,14,6,FALSE,6
5,631.8811881188119,387.46534653465346,202,14,14,FALSE,14
8,388.2303980699638,349.4463208685163,829,14,8,FALSE,8
9,625.7272727272727,283.57975986277876,583,14,10,TRUE,10
11,724.9936974789916,347.40546218487395,476,14,9,FALSE,9
12,724.7142857142857,365.9795918367347,392,14,21,TRUE,21
13,743.1020408163265,362.20204081632653,490,14,18,TRUE,18
14,498.21832358674465,240.19493177387915,513,14,12,TRUE,12
15,494.93881453154876,258.1357552581262,523,14,19,TRUE,19
16,520.9090909090909,252.75036075036076,693,14,11,FALSE,11
1,451.9166666666667,732.425,120,15,20,TRUE,20
2,433.6547842401501,534.249530956848,533,15,15,FALSE,15
3,432.787023977433,481.60225669957686,709,15,5,FALSE,5
4,610.1835147744946,426.40124416796266,643,15,6,FALSE,6
