id,x,y,size,frame,track,ignore,track_fixed
1,536.1968325791855,428.39366515837105,442,1,1,FALSE,1
2,432.9225806451613,401.5064516129032,310,1,2,FALSE,2
3,540.1008771929825,333.86842105263156,228,1,3,FALSE,3
1,532.3056768558952,425.27947598253274,458,2,1,FALSE,1
2,434.3193277310924,396.6302521008403,357,2,2,FALSE,2
3,545.8589743589744,368.28205128205127,78,2,4,FALSE,4
4,538.9746376811594,335.1340579710145,276,2,3,FALSE,3
1,529.1738241308793,423.0756646216769,489,3,1,FALSE,1
2,586.9230769230769,422.88461538461536,26,3,5,TRUE,5
3,437.15529411764703,392.47764705882355,425,3,2,FALSE,2
4,551.6436781609195,366.2528735632184,261,3,4,FALSE,4
5,537.7888563049853,336.4076246334311,341,3,3,FALSE,3
6,566.0886075949367,293.1392405063291,237,3,6,TRUE,6
1,528.0923787528868,421.94919168591224,433,4,1,FALSE,1
2,440.86559139784947,390.1720430107527,372,4,2,FALSE,2
3,553.5052631578948,365.7105263157895,190,4,4,FALSE,4
4,537.3079847908746,336.6539923954373,263,4,3,FALSE,3
1,522.9478021978022,419.5,364,5,1,FALSE,1
2,444.14794520547946,386.3424657534247,365,5,2,FALSE,2
3,555.8893617021276,364.45531914893616,235,5,4,FALSE,4
4,535.5223214285714,338.23214285714283,224,5,3,FALSE,3
1,517.7244094488188,418.81627296587925,381,6,1,FALSE,1
2,446.6443298969072,384.55927835051546,388,6,2,FALSE,2
3,559.8036175710595,362.44444444444446,387,6,4,FALSE,4
4,535.9450980392157,340.3058823529412,255,6,3,FALSE,3
5,567.8936170212766,295.51063829787233,94,6,6,TRUE,6
1,511.4868804664723,417.5772594752187,343,7,1,FALSE,1
2,448.22279792746116,383.5362694300518,386,7,2,FALSE,2
3,562.3881278538813,361.1255707762557,438,7,4,FALSE,4
4,535.5506607929516,341.95594713656385,227,7,3,FALSE,3
5,569,297,33,7,6,TRUE,6
1,506.1901408450704,417.86619718309856,284,8,1,FALSE,1
2,452.3342776203966,382.3456090651558,353,8,2,FALSE,2
3,564.259900990099,359.5693069306931,404,8,4,FALSE,4
4,535.1395348837209,344.0639534883721,172,8,3,FALSE,3
1,500.8731884057971,419.2717391304348,276,9,1,FALSE,1
2,455.30167597765364,381.1368715083799,358,9,2,FALSE,2
3,566.2607655502393,358.36602870813397,418,9,4,FALSE,4
4,535.1818181818181,345.965034965035,143,9,3,FALSE,3
1,496.2597864768683,420.9217081850534,281,10,1,FALSE,1
2,459.81666666666666,380.52222222222224,360,10,2,FALSE,2
3,568.1922246220303,356.9546436285097,463,10,4,FALSE,4
4,535.8130081300814,347.7235772357724,123,10,3,FALSE,3
1,491.6059479553903,424.542750929368,269,11,1,FALSE,1
2,464.3352435530086,381.4813753581662,349,11,2,FALSE,2
3,570.167372881356,355.22033898305085,472,11,4,FALSE,4
4,537.077922077922,349.8831168831169,77,11,3,FALSE,3
1,487.39084507042253,427.92605633802816,284,12,1,FALSE,1
2,468.6329479768786,383.39306358381504,346,12,2,FALSE,2
3,571.8269961977186,355.0437262357414,526,12,4,FALSE,4
4,538.3103448275862,351.7241379310345,29,12,3,FALSE,3
1,483.5924657534247,432.82876712328766,292,13,1,FALSE,1
2,471.9632768361582,386.6723163841808,354,13,2,FALSE,2
3,573.0491493383743,353.5368620037807,529,13,4,FALSE,4
1,480.741610738255,438.4530201342282,298,14,1,FALSE,1
2,474.7869318181818,391.2301136363636,352,14,2,FALSE,2
3,573.5888888888888,351.13703703703703,540,14,4,FALSE,4
1,478.7878787878788,443.63973063973066,297,15,1,FALSE,1
2,476.0960960960961,396.92792792792795,333,15,2,FALSE,2
3,574.0076923076923,348.78846153846155,520,15,4,FALSE,4
1,477.03960396039605,448.7953795379538,303,16,1,FALSE,1
2,476.10746268656715,403.0328358208955,335,16,2,FALSE,2
3,547.4615384615385,364.2307692307692,26,16,3,FALSE,3
4,573.9503968253969,346.7063492063492,504,16,4,FALSE,4
1,476.7661016949153,454.4169491525424,295,17,1,FALSE,1
2,475.625,409.17329545454544,352,17,2,FALSE,2
3,549.2765957446809,364.8510638297872,47,17,3,FALSE,3
4,572.6895238095238,344.32761904761907,525,17,4,FALSE,4
1,476.5944055944056,461.09090909090907,286,18,1,FALSE,1
2,474.01785714285717,415.3154761904762,336,18,2,FALSE,2
3,551.7477477477478,365.02702702702703,111,18,3,FALSE,3
4,571.625,341.90983606557376,488,18,4,FALSE,4
1,477.4251700680272,467.53061224489795,294,19,1,FALSE,1
2,471.3431952662722,420.42011834319527,338,19,2,FALSE,2
3,554.3806451612903,365.741935483871,155,19,3,FALSE,3
4,569.8438177874186,340.1106290672451,461,19,4,FALSE,4
1,479.06007067137807,473.3816254416961,283,20,1,FALSE,1
2,467.8879056047198,425.18289085545723,339,20,2,FALSE,2
3,556.5052631578948,367.0842105263158,190,20,3,FALSE,3
4,567.0421286031042,338.34811529933484,451,20,4,FALSE,4
1,482.1855670103093,478.30584192439864,291,21,1,FALSE,1
2,464.45953757225436,430.271676300578,346,21,2,FALSE,2
3,559.4159663865546,367.2689075630252,238,21,3,FALSE,3
4,564.8104265402843,336.3507109004739,422,21,4,FALSE,4
1,485.7848101265823,481.86392405063293,316,22,1,FALSE,1
