id,x,y,size,frame,track,ignore,track_fixed
75,467.3657695,942.0296756,1449,1,1,FALSE,1
101,583.4664522,918.0133272,2176,1,2,FALSE,2
149,526.0247859,767.5980171,2219,1,3,FALSE,3
154,855.7602862,747.8962433,559,1,4,FALSE,4
170,633.050173,500.3644752,1734,1,5,TRUE,5
74,477.198736,937.8321629,1424,2,1,FALSE,1
93,586.4469557,918.3284133,2168,2,2,FALSE,2
137,529.0054225,778.1156801,2213,2,3,FALSE,3
143,854.2296651,751.76874,627,2,4,FALSE,4
157,628.4947614,544.3242142,1718,2,5,TRUE,5
81,483.9239726,930.3041096,1460,3,1,FALSE,1
99,589.1139299,918.1632841,2168,3,2,FALSE,2
135,531.9905106,789.3099864,2213,3,3,FALSE,3
142,851.186722,757.02213,723,3,4,FALSE,4
154,598.5493612,577.07259,1722,3,6,FALSE,6
94,486.9636986,921.3321918,1460,4,1,FALSE,1
99,591.328125,917.2329963,2176,4,2,FALSE,2
123,534.9148364,800.0578216,2231,4,3,FALSE,3
131,847.3440428,761.7148594,747,4,4,FALSE,4
142,555.8086957,585.9721739,1725,4,7,FALSE,6
94,594.0310786,915.7678245,2188,5,2,FALSE,2
97,486.7420213,911.1675532,1504,5,1,FALSE,1
117,538.8397291,811.4577878,2215,5,3,FALSE,3
123,841.9685139,766.0843829,794,5,4,FALSE,4
132,516.4962793,567.1350887,1747,5,6,FALSE,6
102,596.1150483,914.3865624,2173,6,2,FALSE,2
106,481.9068989,902.4159411,1493,6,1,FALSE,1
123,541.9963866,820.7714544,2214,6,3,FALSE,3
128,837.2784615,769.0692308,650,6,4,FALSE,4
139,495.8573913,528.9385507,1725,6,5,TRUE,5
84,597.530407,913.5482396,2187,7,2,FALSE,2
91,472.7143795,895.6795798,1523,7,1,FALSE,1
102,546.3492631,830.2032157,2239,7,3,FALSE,3
110,829.1629393,771.3099042,626,7,4,FALSE,4
114,804.7605634,753.4647887,71,7,8,TRUE,8
123,503.5310145,485.8005797,1725,7,6,FALSE,6
76,598.0127971,913.2340037,2188,8,2,FALSE,2
90,461.0236842,892.7105263,1520,8,1,FALSE,1
99,550.8513876,839.1172784,2234,8,3,FALSE,3
102,816.5053191,771.0992908,564,8,4,TRUE,8
108,799.7162162,752.8108108,74,8,8,FALSE,4
119,535.863109,456.6154292,1724,8,6,FALSE,6
74,598.2,914.0054795,2190,9,2,FALSE,2
85,449.3388594,894.1299735,1508,9,1,FALSE,1
93,555.3029213,848.9793258,2225,9,3,FALSE,3
106,801.7034596,764.5551895,607,9,8,FALSE,4
115,578.617801,450.5555556,1719,9,6,FALSE,6
66,599.6115174,916.3377514,2188,10,2,FALSE,2
76,438.4823686,899.5169661,1503,10,1,FALSE,1
83,558.0860215,857.7065412,2232,10,3,FALSE,3
90,797.5435631,762.2379714,769,10,8,FALSE,4
102,615.7696726,471.4709937,1741,10,6,FALSE,6
66,601.0041341,920.6187414,2177,11,2,FALSE,2
75,432.034,907.9,1500,11,1,FALSE,1
82,560.6674137,865.4943971,2231,11,3,FALSE,3
89,794.1861013,759.0565371,849,11,8,FALSE,4
