id,x,y,size,frame,track,ignore,track_fixed
1,651.8408577878104,276.9740406320542,1772,1,1,FALSE,1
2,600.6492942453855,170.44516829533117,1842,1,2,FALSE,2
3,132.26837909654563,134.8210806023029,2258,1,3,FALSE,3
4,396.90074706510137,30.908751334044823,1874,1,4,FALSE,4
1,651.1660978384527,278.5398179749716,1758,2,1,FALSE,1
2,590.0678142931664,165.9603547209181,1917,2,2,FALSE,2
3,150.50843274372687,131.88523241464418,2431,2,3,FALSE,3
4,398.2185473411154,16.473411154345005,1542,2,4,FALSE,4
1,650.4212091179386,280.33498513379584,2018,3,1,FALSE,1
2,578.223309608541,161.94839857651246,2248,3,2,FALSE,2
3,170.10671191553544,134.6896681749623,2652,3,3,FALSE,3
4,379.3263433813893,9.107470511140235,763,3,4,FALSE,4
1,650.3432687531048,281.46199701937405,2013,4,1,FALSE,1
2,566.7715053763441,159.61066308243727,2232,4,2,FALSE,2
3,188.9070646014356,142.97771061579147,2647,4,3,FALSE,3
4,350.2086389568052,13.143439282803586,1227,4,4,FALSE,4
1,651.2195909580194,282.47685683530676,1858,5,1,FALSE,1
2,204.21592330137557,157.05752396832014,2399,5,3,FALSE,3
3,554.9037037037037,157.67308641975308,2025,5,2,FALSE,2
4,335.707263064659,34.0726306465899,2258,5,4,FALSE,4
1,651.4434434434435,283.75025025025025,1998,6,1,FALSE,1
2,214.55625990491285,173.77812995245642,2524,6,3,FALSE,3
3,543.604932735426,155.09910313901347,2230,6,2,FALSE,2
4,346.5866104868914,68.37453183520599,2136,6,4,FALSE,4
1,652.6623777663407,284.77406073082864,1943,7,1,FALSE,1
2,220.21280907985408,193.3299554114309,2467,7,3,FALSE,3
3,534.256880733945,155.07935779816515,2180,7,2,FALSE,2
4,377.30381679389313,84.65903307888041,1965,7,4,FALSE,4
1,654.5946930280958,285.2263267429761,1922,8,1,FALSE,1
2,219.58207739307537,213.59755600814663,2455,8,3,FALSE,3
3,522.3465073529412,155.4636948529412,2176,8,2,FALSE,2
4,402.59102630221764,71.44301186178443,1939,8,4,FALSE,4
1,656.8395124428644,284.8882681564246,1969,9,1,FALSE,1
2,212.72617124394185,232.3513731825525,2476,9,3,FALSE,3
3,511.55375618533515,156.33468286099864,2223,9,2,FALSE,2
4,407.67729831144464,46.9671669793621,2132,9,4,FALSE,4
1,658.3914209115281,282.84718498659515,1865,10,1,FALSE,1
2,201.8144499178982,248.64778325123152,2436,10,3,FALSE,3
3,500.0544799639802,156.33228275551554,2221,10,2,FALSE,2
4,396.2722562411682,41.85963259538389,2123,10,4,FALSE,4
1,658.688961392061,279.95921696574226,1839,11,1,FALSE,1
2,185.40886899918632,260.84662327095197,2458,11,3,FALSE,3
3,489.51112099644126,158.0685053380783,2248,11,2,FALSE,2
4,401.12214452214454,39.07226107226107,2145,11,4,FALSE,4
1,657.5297029702971,277.8228822882288,1818,12,1,FALSE,1
2,165.7699680511182,267.78075079872207,2504,12,3,FALSE,3
3,480.11126065500224,160.5114401076716,2229,12,2,FALSE,2
4,402.3278837420527,29.751589464123523,2202,12,4,FALSE,4
1,655.9852941176471,276.5882352941176,1836,13,1,FALSE,1
2,145.63911213164945,268.5866819747417,2613,13,3,FALSE,3
3,470.1447074586869,162.42831621259492,2239,13,2,FALSE,2
4,382.08789386401327,17.117744610281925,1809,13,4,FALSE,4
1,653.8924050632911,277.0337552742616,1896,14,1,FALSE,1
2,126.73550990462216,263.7806309611152,2726,14,3,FALSE,3
3,460.62654867256634,165.57743362831857,2260,14,2,FALSE,2
4,371.6132282084976,22.525186158563294,2283,14,4,FALSE,4
1,651.5149065184437,278.89944416371907,1979,15,1,FALSE,1
2,110.82047531992687,253.58866544789763,2735,15,3,FALSE,3
3,450.13662406346407,170.17011899515205,2269,15,2,FALSE,2
4,378.6081196581197,26.217521367521368,2340,15,4,FALSE,4
1,650.2399213372664,281.5417895771878,2034,16,1,FALSE,1
2,98.02626641651032,238.62439024390244,2665,16,3,FALSE,3
3,439.3940440224428,174.84117393180838,2317,16,2,FALSE,2
4,380.7940761636107,20.44475787494123,2127,16,4,FALSE,4
1,650.216049382716,284.2806267806268,2106,17,1,FALSE,1
2,90.68150684931507,220.79718417047184,2628,17,3,FALSE,3
3,428.8239316239316,180.2457264957265,2340,17,2,FALSE,2
4,364.62099308610937,15.920804525455688,1591,17,4,FALSE,4
1,651.0536912751678,286.6275167785235,2086,18,1,FALSE,1
2,89.85134607881389,201.53101833788529,2563,18,3,FALSE,3
3,419.47370689655173,186.07844827586206,2320,18,2,FALSE,2
4,337.4559139784946,18.601612903225806,1860,18,4,FALSE,4
1,652.8467261904761,288.93055555555554,2016,19,1,FALSE,1
2,410.1862365591398,191.95397849462367,2325,19,2,FALSE,2
3,94.40503342508848,183.12386944553677,2543,19,3,FALSE,3
4,328.802495697074,41.596385542168676,2324,19,4,FALSE,4
1,654.9290488431876,290.40411311053987,1945,20,1,FALSE,1
2,401.0399826162538,198.9361147327249,2301,20,2,FALSE,2
3,104.28912363067293,166.17683881064164,2556,20,3,FALSE,3
4,352.2770083102493,69.27285318559557,2166,20,4,FALSE,4
1,657.6244155844156,291.0109090909091,1925,21,1,FALSE,1
2,391.43719700308503,206.68135742617892,2269,21,2,FALSE,2
3,118.38315217391305,151.7437888198758,2576,21,3,FALSE,3
4,389.1408518877057,75.43998063891578,2066,21,4,FALSE,4
1,660.6400862068965,290.4929956896552,1856,22,1,FALSE,1
2,382.5373267769334,213.0804649083594,2237,22,2,FALSE,2
3,135.05289968652036,142.8914576802508,2552,22,3,FALSE,3
4,422.43292978208234,53.85665859564165,2065,22,5,TRUE,5
1,662.5900925421884,288.72999455634186,1837,23,1,FALSE,1
2,373.6533449174631,220.0086880973067,2302,23,2,FALSE,2
3,153.70367563471012,139.06025009473285,2639,23,3,FALSE,3
4,431.98293515358364,20.414919551438324,2051,23,6,FALSE,4
1,663.3842337375964,284.96141124586546,1814,24,1,FALSE,1
2,364.42911877394636,227.83695189442315,2349,24,2,FALSE,2
3,173.6662967073622,140.47835738068812,2703,24,3,FALSE,3
4,416.21268656716416,7.684701492537314,536,24,6,FALSE,4
1,662.890243902439,282.56213704994195,1722,25,1,FALSE,1
2,356.43087557603684,235.87465437788018,2170,25,2,FALSE,2
3,191.9368015414258,148.0057803468208,2595,25,3,FALSE,3
1,661.5924064768286,280.69681742043554,1791,26,1,FALSE,1
2,348.0516304347826,244.19021739130434,2208,26,2,FALSE,2
3,207.70381679389314,161.12709923664121,2620,26,3,FALSE,3
4,395.90410958904107,4.3561643835616435,146,26,6,FALSE,4
1,660.0558539205156,280.60472610096673,1862,27,1,FALSE,1
2,340.009644892591,252.96580447172292,2281,27,2,FALSE,2
3,219.3509165731388,178.43733632622522,2673,27,3,FALSE,3
4,380.8101265822785,4.6265822784810124,158,27,6,FALSE,4
1,658.6951351351352,281.42594594594595,1850,28,1,FALSE,1
2,332.6309635173059,262.200187090739,2138,28,2,FALSE,2
3,225.29623762376238,197.63485148514852,2525,28,3,FALSE,3
4,364.015503875969,3.5426356589147288,129,28,6,FALSE,4
1,657.8586609989374,282.9564293304995,1882,29,1,FALSE,1
