id,x,y,size,frame,track,ignore,track_fixed
8,582.4572634540978,400.9300035174112,2843,1,1,FALSE,1
10,482.38743851683694,372.3923571698827,2643,1,2,FALSE,2
11,517.7061965811965,308.9962606837607,1872,1,3,FALSE,3
13,58.556497175141246,264.72429378531075,1770,1,4,TRUE,4
15,350.98507957559684,198.03945623342176,3016,1,5,FALSE,5
9,580.723161891612,398.82257507766656,2897,2,1,FALSE,1
11,474.06845688350984,373.63956127080183,2644,2,2,FALSE,2
12,520.3459516298633,310.61829652996846,1902,2,3,FALSE,3
13,775.5503797468355,274.85974683544305,1975,2,6,TRUE,6
14,56.77065026362039,266.45166959578205,2276,2,4,TRUE,4
15,350.7202243483999,202.50280435499835,3031,2,5,FALSE,5
9,579.6027923211169,396.7368237347295,2865,3,1,FALSE,1
11,467.9177358490566,378.4943396226415,2650,3,2,FALSE,2
12,523.6852338413032,311.01944298476093,1903,3,3,FALSE,3
13,775.6926805622879,274.85264178381,2063,3,6,TRUE,6
14,56.514919011082696,266.7604433077579,2346,3,4,TRUE,4
15,352.42238267148014,207.0039382999672,3047,3,5,FALSE,5
9,578.3932156455521,394.5465559016961,2889,4,1,FALSE,1
12,465.58007380073803,386.9143911439114,2710,4,2,FALSE,2
13,527.3343799058085,310.7111459968603,1911,4,3,FALSE,3
14,775.2532907857998,274.41922616673315,2507,4,6,TRUE,6
15,55.297676134267796,268.7871634083364,2711,4,4,TRUE,4
16,356.10231345715215,210.62463343108504,3069,4,5,FALSE,5
11,577.0302094061105,392.68898043254376,2913,5,1,FALSE,1
13,468.2373811265545,394.98683247988293,2734,5,2,FALSE,2
15,530.2471736896198,309.67728674203494,1946,5,3,FALSE,3
16,775.1793420587195,274.74248319773614,2827,5,6,TRUE,6
17,54.56279863481229,269.77508532423207,2930,5,4,TRUE,4
18,360.86285342866427,212.85960350991226,3077,5,5,FALSE,5
12,474.6014466546112,400.8987341772152,2765,6,2,FALSE,2
14,575.8691588785047,390.5379023883697,2889,6,1,FALSE,1
17,533.7712350182387,307.87545596664927,1919,6,3,FALSE,3
18,774.8828125,274.66875,3200,6,6,TRUE,6
19,53.815134099616856,269.8240740740741,3132,6,4,TRUE,4
20,366.3481361426256,212.1876823338736,3085,6,5,FALSE,5
10,482.8065798987708,402.38611713665944,2766,7,2,FALSE,2
12,574.0570940170941,388.61196581196583,2925,7,1,FALSE,1
14,537.2846753246753,305.9574025974026,1925,7,3,FALSE,3
15,775.2516695957821,275.0970123022847,2845,7,6,TRUE,6
16,54.467023769668565,269.6879812520924,2987,7,4,TRUE,4
17,370.64330167048803,209.3190304618408,3053,7,5,FALSE,5
10,490.52821997105644,399.3002894356006,2764,8,2,FALSE,2
12,573.2307426597582,386.19067357512955,2895,8,1,FALSE,1
14,540.4706488156539,303.70854788877443,1942,8,3,FALSE,3
15,775.1098783106657,274.41052254831783,2794,8,6,TRUE,6
16,54.636456908344734,269.33242134062925,2924,8,4,TRUE,4
17,372.87075718015666,205.51436031331593,3064,8,5,FALSE,5
11,494.84948604992655,393.0025697503671,2724,9,2,FALSE,2
12,572.3422040259297,383.82838621630845,2931,9,1,FALSE,1
14,543.8099947943779,301.2014575741801,1921,9,3,FALSE,3
15,775.3815972222222,274.2416666666667,2880,9,6,TRUE,6
16,54.6794208893485,269.3409169251982,2901,9,4,TRUE,4
17,372.9318032786885,200.57213114754097,3050,9,5,FALSE,5
12,570.586195054945,381.3111263736264,2912,10,1,FALSE,1
