id,x,y,size,frame,track,ignore,track_fixed
1,368.77536231884056,519.6594202898551,414,1,1,FALSE,1
2,473.34123222748815,419.72748815165875,844,1,2,FALSE,2
3,619,401,1,1,3,TRUE,3
4,427.9200863930885,366.39092872570194,926,1,4,FALSE,4
1,368.9115479115479,519.5577395577395,407,2,1,FALSE,1
2,473.3107142857143,419.7845238095238,840,2,2,FALSE,2
3,615.013698630137,404.8904109589041,73,2,3,TRUE,3
4,427.9129488574537,366.42437431991294,919,2,4,FALSE,4
1,368.7421686746988,519.689156626506,415,3,1,FALSE,1
2,473.32104637336505,419.7681331747919,841,3,2,FALSE,2
3,427.9699570815451,366.3293991416309,932,3,4,FALSE,4
1,368.66339066339066,519.6167076167076,407,4,1,FALSE,1
2,473.3107142857143,419.7845238095238,840,4,2,FALSE,2
3,427.98497854077254,366.4452789699571,932,4,4,FALSE,4
1,368.5906862745098,519.625,408,5,1,FALSE,1
2,473.3107142857143,419.7845238095238,840,5,2,FALSE,2
3,615.056179775281,403.6629213483146,89,5,3,TRUE,3
4,427.9339111592633,366.39328277356447,923,5,4,FALSE,4
5,609.5714285714286,332.7142857142857,7,5,5,TRUE,5
1,368.6092233009709,519.5388349514564,412,6,1,FALSE,1
2,473.3051251489869,419.803337306317,839,6,2,FALSE,2
3,615.2745098039215,404.8627450980392,51,6,3,TRUE,3
4,428.00214592274676,366.3175965665236,932,6,4,FALSE,4
1,368.7261904761905,519.5452380952381,420,7,1,FALSE,1
2,473.3051251489869,419.803337306317,839,7,2,FALSE,2
3,427.98818474758326,366.3308270676692,931,7,4,FALSE,4
1,369,519.6283618581907,409,8,1,FALSE,1
2,473.3090692124105,419.7840095465394,838,8,2,FALSE,2
3,618,403,15,8,3,TRUE,3
4,427.98818474758326,366.3308270676692,931,8,4,FALSE,4
1,368.9060240963855,519.7277108433735,415,9,1,FALSE,1
2,473.3090692124105,419.7840095465394,838,9,2,FALSE,2
3,617.1764705882352,403.078431372549,51,9,3,TRUE,3
4,427.9720430107527,366.34193548387094,930,9,4,FALSE,4
5,609.5,330,8,9,5,TRUE,5
1,368.7590361445783,519.510843373494,415,10,1,FALSE,1
2,473.3107142857143,419.7845238095238,840,10,2,FALSE,2
3,427.99785637727757,366.33654876741696,933,10,4,FALSE,4
1,368.88607594936707,519.7620253164557,395,11,1,FALSE,1
2,578.9705882352941,496.94117647058823,34,11,6,TRUE,6
3,473.32481751824815,419.7360097323601,822,11,2,FALSE,2
4,615.1942633637549,391.3037809647979,767,11,3,TRUE,3
5,427.9484304932735,366.2791479820628,892,11,4,FALSE,4
7,463.5052631578947,188.0842105263158,95,11,7,TRUE,7
8,906.6649214659686,7.837696335078534,191,11,8,TRUE,8
9,551.3081463990555,234.65761511216056,847,11,9,TRUE,9
10,605.3958620689655,318.5793103448276,725,11,5,TRUE,5
11,579.2010943912449,263.7400820793434,731,11,10,TRUE,10
1,369.02941176470586,519.5269607843137,408,12,1,FALSE,1
2,473.3103448275862,419.76456599286564,841,12,2,FALSE,2
3,616.7083333333334,404.75,24,12,3,TRUE,3
4,427.9197002141328,366.3233404710921,934,12,4,FALSE,4
1,368.9636803874092,519.4552058111381,413,13,1,FALSE,1
2,473.34085510688834,419.76722090261285,842,13,2,FALSE,2
3,427.9892933618844,366.2880085653105,934,13,4,FALSE,4
