id,x,y,size,frame,track,ignore,track_fixed
1,284.19017632241815,721.0503778337531,794,1,1,TRUE,1
5,566.3956639566395,730.1788617886178,369,1,2,TRUE,2
7,600.6279069767442,713.6544850498339,301,1,3,TRUE,3
10,249.07590132827323,684.1157495256167,527,1,4,TRUE,4
12,194.1195462478185,656.2443280977312,1146,1,5,TRUE,5
13,702.8196392785571,641.3527054108216,499,1,6,TRUE,6
15,741.5275080906149,602.9902912621359,309,1,7,TRUE,7
18,619.9960536700868,411.41199684293605,1267,1,8,TRUE,8
19,626.4884667571234,362.5345997286296,737,1,9,FALSE,9
20,396.4491826581379,346.35465529495383,1407,1,10,FALSE,10
22,688.0599208592425,334.8925946862634,1769,1,11,TRUE,11
23,844.4862914862915,318.35786435786434,693,1,12,TRUE,12
26,626.4744145706852,282.470078057242,1153,1,13,FALSE,13
31,836.8648648648649,256.0506756756757,296,1,14,TRUE,14
33,801.5572289156627,161.13855421686748,664,1,15,TRUE,15
38,684.3345323741007,21.53956834532374,278,1,16,TRUE,16
39,815.9809688581315,475.07093425605535,1156,1,17,TRUE,17
40,782.5108273181565,529.164353137146,1801,1,18,TRUE,18
41,838.0907012195122,394.9862804878049,1312,1,19,TRUE,19
42,454.63793103448273,477.2484326018809,1276,1,20,FALSE,20
43,466.6450094161959,513.3079096045198,1062,1,21,FALSE,21
44,473.3165584415584,307.4107142857143,1232,1,22,FALSE,22
45,499.604134762634,295.6232771822358,1306,1,23,TRUE,23
3,566.1951219512196,731.5,246,2,2,TRUE,2
5,276.320987654321,709.4197530864197,324,2,1,TRUE,1
9,193.86806114239744,656.5092518101368,1243,2,5,TRUE,5
24,843.6093189964158,291.715651135006,1674,2,12,TRUE,12
28,625.4901477832512,284.6360837438424,1624,2,13,FALSE,13
32,41.86046511627907,264.9785330948122,559,2,24,TRUE,24
35,57.19607843137255,209.98856209150327,612,2,25,TRUE,25
37,802.6886688668867,158.96479647964796,909,2,15,TRUE,15
39,101.2366737739872,113.25266524520256,938,2,26,TRUE,26
42,694.8699324324324,28.72972972972973,592,2,16,TRUE,16
43,783.2564858490566,525.5165094339623,1696,2,18,TRUE,18
44,817.7618090452262,471.9366834170854,995,2,17,TRUE,17
45,835.7073891625615,388.3103448275862,1015,2,19,TRUE,19
46,44.064303380049466,332.5795548227535,1213,2,27,TRUE,27
47,82.31652173913044,505.90521739130435,1150,2,28,TRUE,28
48,56.17524115755627,429.5200964630225,1244,2,29,TRUE,29
49,465.9794238683128,516.8113854595337,1458,2,21,FALSE,21
50,453.7663077897403,477.2172260924636,1579,2,20,FALSE,20
51,601.3162921348314,400.0202247191011,1780,2,30,FALSE,30
52,625.7294721407625,369.89516129032256,1364,2,9,FALSE,9
53,395.23219814241486,345.54747162022704,1938,2,10,FALSE,10
54,698.2757731958762,345.58161512027493,1164,2,31,FALSE,31
55,680.1818958155422,327.97694278394533,1171,2,11,TRUE,11
56,480.305740987984,312.17156208277703,1498,2,22,FALSE,22
57,505.03483870967744,292.74,1550,2,23,TRUE,23
3,566.016129032258,731.2217741935484,248,3,2,TRUE,2
5,275.45487364620936,708.9638989169675,277,3,1,TRUE,1
9,193.24551971326164,655.9543010752689,1116,3,5,TRUE,5
22,394.2632731253421,345.856048166393,1827,3,10,FALSE,10
24,845.1188118811881,300.5686881188119,1616,3,12,TRUE,12
27,624.4228758169935,285.18954248366015,1530,3,13,FALSE,13
28,899.4508196721312,288.97131147540983,244,3,32,TRUE,32
29,41.828729281767956,264.9060773480663,543,3,24,TRUE,24
31,57.18905472636816,209.66334991708126,603,3,25,TRUE,25
33,802.7267002518892,158.77204030226702,794,3,15,TRUE,15
36,101.3630214205186,112.71927846674183,887,3,26,TRUE,26
41,688.3288043478261,22.581521739130434,368,3,16,TRUE,16
42,818.2154006243496,471.0603537981269,961,3,17,TRUE,17
43,835.4629258517034,388.065130260521,998,3,19,TRUE,19
44,783.4881656804733,524.8136094674556,1690,3,18,TRUE,18
45,55.82343234323432,428.79785478547853,1212,3,29,TRUE,29
46,82.16420503909644,506.04083405734144,1151,3,28,TRUE,28
47,43.79496090356212,331.65421372719373,1151,3,27,TRUE,27
48,463.6503892427459,517.5414012738853,1413,3,21,FALSE,21
49,453.0566908371786,477.66446934739616,1517,3,20,FALSE,20
50,618.1291338582677,375.78267716535436,1270,3,9,FALSE,9
51,583.6589327146172,409.5783062645012,1724,3,30,FALSE,30
52,682.8618538324421,330.02584670231727,1122,3,11,TRUE,11
53,700.3689497716895,347.45753424657534,1095,3,31,FALSE,31
54,508.2295952222959,289.94160583941607,1507,3,23,TRUE,23
55,487.7024965325936,313.04576976421635,1442,3,22,FALSE,22
7,276.14229249011856,709.7075098814229,253,4,1,TRUE,1
11,193.32415630550622,655.8507992895204,1126,4,5,TRUE,5
20,580.1993902439025,430.7908536585366,1640,4,30,FALSE,30
22,615.8757932910245,380.10335448776067,1103,4,9,FALSE,9
23,393.8229937393284,345.7387592487194,1757,4,10,FALSE,10
25,844.455351056578,299.46762099522834,1467,4,12,TRUE,12
30,624.0534612748457,285.57368060315287,1459,4,13,FALSE,13
32,41.71619047619048,264.72761904761904,525,4,24,TRUE,24
33,57.13438045375218,210.28446771378708,573,4,25,TRUE,25
35,802.6702412868633,159.5495978552279,746,4,15,TRUE,15
36,100.91173054587689,112.76074332171893,861,4,26,TRUE,26
40,687.9044776119403,22.265671641791045,335,4,16,TRUE,16
41,817.3333333333334,472.92252803261977,981,4,17,TRUE,17
42,783.0579710144928,525.4607487922706,1656,4,18,TRUE,18
43,835.4640324214793,387.1094224924012,987,4,19,TRUE,19
44,55.66695205479452,428.52482876712327,1168,4,29,TRUE,29
45,81.60936093609361,504.7749774977498,1111,4,28,TRUE,28
46,43.63024475524475,331.02097902097904,1144,4,27,TRUE,27
47,461.7874186550976,518.1142443962401,1383,4,21,FALSE,21
48,451.41677852348994,478.06845637583893,1490,4,20,FALSE,20
49,703.8738140417457,349.25426944971537,1054,4,31,FALSE,31
50,685.6741154562384,332.95996275605216,1074,4,11,TRUE,11
51,511.2855200543848,286.2787219578518,1471,4,23,TRUE,23
52,496.3511396011396,312.8155270655271,1404,4,22,FALSE,22
4,563.9359430604982,731.3416370106762,281,5,2,TRUE,2
7,275.9662447257384,709.8565400843881,237,5,1,TRUE,1
9,193.34220532319392,656.6321292775665,1052,5,5,TRUE,5
14,595.0150425114454,446.92020928711577,1529,5,30,FALSE,30
16,835.5129265770424,385.59772492244053,967,5,19,TRUE,19
17,615.9672943508424,384.7383548067393,1009,5,9,FALSE,9
18,394.1297393364929,345.6404028436019,1688,5,10,FALSE,10
20,843.6555308092056,297.9495174461767,1347,5,12,TRUE,12
22,624.4945295404814,285.77899343544857,1371,5,13,FALSE,13
25,41.75142314990512,264.9867172675522,527,5,24,TRUE,24
26,57.00687285223368,209.6151202749141,582,5,25,TRUE,25
28,802.9298998569385,159.94706723891272,699,5,15,TRUE,15
30,100.83937198067633,112.72946859903382,828,5,26,TRUE,26
32,688.1386138613861,22.471947194719473,303,5,16,TRUE,16
33,816.6363636363636,473.8202479338843,968,5,17,TRUE,17
34,782.7810975609756,525.9560975609756,1640,5,18,TRUE,18
35,43.45079086115993,331.38137082601054,1138,5,27,TRUE,27
36,81.88129154795821,506.1889838556505,1053,5,28,TRUE,28
37,55.7279792746114,429.4119170984456,1158,5,29,TRUE,29
38,450.74048442906576,478.1695501730104,1445,5,20,FALSE,20
39,459.2972367438387,519.2740851381628,1339,5,21,FALSE,21
40,706.7741617357002,350.5936883629191,1014,5,31,FALSE,31
41,688.9617271835133,334.39842983316976,1019,5,11,TRUE,11
42,513.175487465181,282.1490250696379,1436,5,23,TRUE,23
43,504.4937910883857,310.75529583637694,1369,5,22,FALSE,22
3,567.1598513011153,730.8438661710037,269,6,2,TRUE,2
8,193.390760346487,656.6082771896054,1039,6,5,TRUE,5
14,615.567585743107,444.34498991257567,1487,6,30,FALSE,30
15,835.28125,386.0872844827586,928,6,19,TRUE,19
17,616.7253086419753,385.99794238683126,972,6,9,FALSE,9
18,393.90838323353296,345.6754491017964,1670,6,10,FALSE,10
20,844.2641638225256,300.19453924914677,1465,6,12,TRUE,12
22,624.7456011730205,285.58944281524924,1364,6,13,FALSE,13
24,41.64478764478765,264.85907335907336,518,6,24,TRUE,24
25,56.91127541589649,209.65804066543438,541,6,25,TRUE,25
27,802.9340490797546,160.04294478527606,652,6,15,TRUE,15
28,100.73291925465838,112.64472049689441,805,6,26,TRUE,26
30,687.4049295774648,22.017605633802816,284,6,16,TRUE,16
31,815.8308157099698,475.55186304128904,993,6,17,TRUE,17
32,782.429203539823,526.0764854614412,1582,6,18,TRUE,18
33,54.9002624671916,426.6859142607174,1143,6,29,TRUE,29
34,80.7569913211186,503.2603664416586,1037,6,28,TRUE,28
35,43.40627802690583,330.41255605381167,1115,6,27,TRUE,27
36,449.5046001415428,478.2611464968153,1413,6,20,FALSE,20
37,457.0172543135784,519.7321830457614,1333,6,21,FALSE,21
38,692.6261127596439,336.7725024727992,1011,6,11,TRUE,11
39,710.8199004975124,352.53333333333336,1005,6,31,FALSE,31
40,514.0007027406887,277.18130709768093,1423,6,23,TRUE,23
41,511.75018315018315,306.8952380952381,1365,6,22,FALSE,22
3,563.956204379562,731.0948905109489,274,7,2,TRUE,2
5,247.37218045112783,685.109022556391,266,7,1,TRUE,1
6,193.55355249204666,656.9703075291623,943,7,5,TRUE,5
14,628.8869132290185,426.91251778093886,1406,7,30,FALSE,30
16,835.0719576719576,386.573544973545,945,7,19,TRUE,19
17,616.9355895196506,383.3078602620087,916,7,9,FALSE,9
19,393.4050314465409,345.8383647798742,1590,7,10,FALSE,10
20,844.8658008658009,315.14574314574315,693,7,12,TRUE,12
23,624.8180392156863,285.36392156862746,1275,7,13,FALSE,13
25,41.6875,264.525390625,512,7,24,TRUE,24
26,838.0088235294118,257.3176470588235,340,7,32,TRUE,32
27,57.253465346534654,209.03366336633664,505,7,25,TRUE,25
30,802.4853700516351,159.89845094664372,581,7,15,TRUE,15
32,100.73584905660377,112.2629716981132,848,7,26,TRUE,26
33,687.0252100840336,21.65126050420168,238,7,16,TRUE,16
