id,x,y,size,frame,track,ignore,track_fixed
3,381.0072744907856,480.1556741028128,2062,1,1,FALSE,1
4,377.01414743112434,373.2278481012658,1343,1,2,FALSE,2
5,425.75126475548063,249.2849915682968,1186,1,3,FALSE,3
6,477.76403857061825,202.95462280204197,1763,1,4,FALSE,4
4,377.0756043956044,483.44307692307694,2275,2,1,FALSE,1
5,375.20147255689426,373.5281124497992,1494,2,2,FALSE,2
6,424.78657718120803,248.59127516778523,1490,2,3,FALSE,3
7,478.9049524762381,202.43071535767885,1999,2,4,FALSE,4
4,373.63112267013435,486.8990030342436,2307,3,1,FALSE,1
5,373.32681017612526,374.1578604044357,1533,3,2,FALSE,2
6,424.84566326530614,248.44770408163265,1568,3,3,FALSE,3
7,479.1865889212828,202.3862973760933,2058,3,4,FALSE,4
4,370.54351687388987,489.4382770870337,2252,4,1,FALSE,1
5,371.5796221322537,374.5634278002699,1482,4,2,FALSE,2
6,425.1041095890411,248.27123287671233,1460,4,3,FALSE,3
7,479.47483477376716,202.62480935434672,1967,4,4,FALSE,4
8,366.94560327198366,493.3447852760736,2445,5,1,FALSE,1
10,369.5348837209302,374.4296205630355,1634,5,2,FALSE,2
11,424.68390129259694,247.96298472385428,1702,5,3,FALSE,3
12,479.9246231155779,202.24897213339423,2189,5,4,FALSE,4
4,364.54016245487367,496.95126353790613,2216,6,1,FALSE,1
5,367.60556687033267,374.5064494229464,1473,6,2,FALSE,2
6,425.640625,248.09446022727272,1408,6,3,FALSE,3
7,479.91390041493776,202.60684647302904,1928,6,4,FALSE,4
4,362.07584392810173,500.33011836913636,2281,7,1,FALSE,1
5,365.74622950819673,373.5422950819672,1525,7,2,FALSE,2
6,425.0437622468975,247.44284781188765,1531,7,3,FALSE,3
7,480.65506958250495,202.62673956262427,2012,7,4,FALSE,4
5,359.84128324187424,504.56352891515405,2369,8,1,FALSE,1
7,363.8573248407643,372.64331210191085,1570,8,2,FALSE,2
8,424.8351851851852,247.23024691358026,1620,8,3,FALSE,3
9,482.38899430740037,202.67030360531308,2108,8,4,FALSE,4
4,357.8948283355063,506.1064754454585,2301,9,1,FALSE,1
5,362.42135922330095,371.4097087378641,1545,9,2,FALSE,2
6,424.9450194049159,247.07761966364814,1546,9,3,FALSE,3
