id,x,y,size,frame,track,ignore,track_fixed
1,371.55644650770205,739.7009917704157,4739,1,1,FALSE,1
2,567.5085259568018,670.1796134899583,2639,1,2,FALSE,2
3,459.69593956562795,584.178785017312,3177,1,3,FALSE,3
4,102.43708399366085,500.9923930269414,3155,1,4,FALSE,4
5,538.4131054131054,449.95014245014244,702,1,5,FALSE,5
6,456.23312883435585,392.69120654396727,1956,1,6,FALSE,6
7,224.34010152284264,337.6511965192168,2758,1,7,FALSE,7
1,371.7125860989355,739.5593821749113,4791,2,1,FALSE,1
2,567.382946896036,670.3840688107704,2674,2,2,FALSE,2
3,460.0579138872044,584.7935112189206,3298,2,3,FALSE,3
4,102.28994642294359,501.5988023952096,3173,2,4,FALSE,4
5,538.7809523809524,450.02993197278914,735,2,5,FALSE,5
6,454.91395697848924,390.8069034517259,1999,2,6,FALSE,6
7,223.8103092783505,336.680412371134,2910,2,7,FALSE,7
1,372.04128157732595,739.823988498665,4869,3,1,FALSE,1
2,567.1077648766328,670.6850507982583,2756,3,2,FALSE,2
3,460.84427394146064,586.2892867291845,3519,3,3,FALSE,3
4,102.20878787878787,502.6960606060606,3300,3,4,FALSE,4
5,540.678527607362,450.4171779141104,815,3,5,FALSE,5
6,454.0811202317721,390.93481409946884,2071,3,6,FALSE,6
7,222.99097416744476,335.13289760348584,3213,3,7,FALSE,7
1,371.7453044375645,740.0105263157894,4845,4,1,FALSE,1
2,566.9269175108539,671.1143270622287,2764,4,2,FALSE,2
3,460.6895462377944,586.8466398621482,3482,4,3,FALSE,3
4,101.8026796589525,503.33434835566385,3284,4,4,FALSE,4
5,541.4771573604061,450.79441624365484,788,4,5,FALSE,5
6,452.47549019607845,390.78480392156865,2040,4,6,FALSE,6
7,222.9718219660583,335.5750880563561,3123,4,7,FALSE,7
1,371.69468019043677,740.1132270751398,4831,5,1,FALSE,1
2,566.5873998543336,671.6405680990532,2746,5,2,FALSE,2
3,460.45201507683385,587.1991881704841,3449,5,3,FALSE,3
4,101.70380774032459,503.607365792759,3204,5,4,FALSE,4
5,542.6979166666666,451.73828125,768,5,5,FALSE,5
6,451.19384765625,390.88330078125,2048,5,6,FALSE,6
7,222.80981794538363,335.92782834850453,3076,5,7,FALSE,7
1,371.43283889575605,740.0593325092707,4854,6,1,FALSE,1
2,566.4925858951175,672.1992766726944,2765,6,2,FALSE,2
3,460.3191489361702,587.7590569292697,3478,6,3,FALSE,3
4,101.68037676609106,503.9061224489796,3185,6,4,FALSE,4
5,543.9961340206186,452.91237113402065,776,6,5,FALSE,5
6,450.01724137931035,391.22758620689655,2030,6,6,FALSE,6
7,222.47880539499036,335.84104046242777,3114,6,7,FALSE,7
1,371.62019031857676,740.0397186594953,4834,7,1,FALSE,1
2,566.2502720348205,672.4671744649982,2757,7,2,FALSE,2
3,460.21800810654315,588.2324840764331,3454,7,3,FALSE,3
4,101.34115755627009,503.91961414790995,3110,7,4,FALSE,4
5,545.5191040843215,453.6034255599473,759,7,5,FALSE,5
6,448.76270350271335,391.69215589541193,2027,7,6,FALSE,6
7,222.37932159165035,336.25309849967385,3066,7,7,FALSE,7
1,371.7027697395618,740.2974369574205,4838,8,1,FALSE,1
2,566.1236403190718,672.8654822335026,2758,8,2,FALSE,2
3,460.26448435689457,588.6856894553882,3452,8,3,FALSE,3
4,101.3620522749274,504.03355921264927,3099,8,4,FALSE,4
5,546.7509986684421,454.7243675099867,751,8,5,FALSE,5
6,447.88667992047715,392.4612326043738,2012,8,6,FALSE,6
7,222.20955165692007,336.1478232618584,3078,8,7,FALSE,7
1,371.5672817748289,739.9877669500311,4823,9,1,FALSE,1
2,565.965892597968,673.32365747460085,2756,9,2,FALSE,2
3,460.1173900378678,589.3885814156714,3433,9,3,FALSE,3
4,101.21623376623377,504.38831168831166,3080,9,4,FALSE,4
5,548.1951871657755,455.74064171122996,748,9,5,FALSE,5
6,446.8849950641658,393.2882527147088,2026,9,6,FALSE,6
7,222.2375164257556,336.30814717477006,3044,9,7,FALSE,7
1,371.5073422957601,740.2086866597725,4835,10,1,FALSE,1
2,565.9084634943698,673.8390846349437,2753,10,2,FALSE,2
3,460.3545955349377,590.1838213975066,3449,10,3,FALSE,3
4,101.00955833882664,504.9871456822676,3034,10,4,FALSE,4
5,549.2183754993342,457.0758988015979,751,10,5,FALSE,5
6,445.8407643312102,394.296913277805,2041,10,6,FALSE,6
7,221.73858114674442,336.01068999028183,3087,10,7,FALSE,7
1,371.5451919108543,740.169830788279,4846,11,1,FALSE,1
2,565.9923469387755,674.1975218658893,2744,11,2,FALSE,2
3,460.30994491156855,590.3653232821108,3449,11,3,FALSE,3
4,100.90869996692028,505.051273569302,3023,11,4,FALSE,4
5,550.1767068273092,458.9718875502008,747,11,5,FALSE,5
6,444.12463343108504,394.8147605083089,2046,11,6,FALSE,6
7,221.7069525666017,336.12183235867445,3078,11,7,FALSE,7
1,371.0883326437733,739.5196524617294,4834,12,1,FALSE,1
2,565.7461594732991,674.6064374542794,2734,12,2,FALSE,2
3,460.31935203934046,590.3546427538328,3457,12,3,FALSE,3
4,100.79895219384414,505.46889325474785,3054,12,4,FALSE,4
5,550.853470437018,460.29562982005143,778,12,5,FALSE,5
6,443.4846266471449,395.65348950707664,2049,12,6,FALSE,6
7,221.77418300653594,336.4830065359477,3060,12,7,FALSE,7
1,371.5166563211256,739.6799089592386,4833,13,1,FALSE,1
2,565.6365614798694,674.892636924193,2757,13,2,FALSE,2
3,460.29014492753623,590.2707246376812,3450,13,3,FALSE,3
4,100.53202787919018,505.7215399933621,3013,13,4,FALSE,4
5,551.7673796791444,461.1818181818182,748,13,5,FALSE,5
6,443.2189494354443,396.6990672557683,2037,13,6,FALSE,6
7,221.73939986953687,336.46020874103067,3066,13,7,FALSE,7
1,371.42886726030235,739.9349761855457,4829,14,1,FALSE,1
2,565.401899890391,675.4398976982097,2737,14,2,FALSE,2
3,459.735554245283,590.109375,3392,14,3,FALSE,3
4,100.63584205197435,505.4660816739791,2963,14,4,FALSE,4
5,551.86328125,462.4830729166667,768,14,5,FALSE,5
6,443.1107828655835,397.39044805514527,2031,14,6,FALSE,6
7,221.75642308975642,336.9783116449783,2997,14,7,FALSE,7
1,371.3616052958213,740.0825403392636,4834,15,1,FALSE,1
2,565.2943519188993,675.9818971759595,2762,15,2,FALSE,2
3,459.47730600292823,590.285505124451,3415,15,3,FALSE,3
4,100.69398907103825,505.432718579235,2928,15,4,FALSE,4
5,552.5725593667546,463.5580474934037,758,15,5,FALSE,5
6,442.45624385447394,396.976401179941,2034,15,6,FALSE,6
7,221.52421746293246,336.84316309719935,3035,15,7,FALSE,7
1,371.3632026550508,739.6735117195602,4821,16,1,FALSE,1
2,565.1573566995254,676.3848119751734,2739,16,2,FALSE,2
3,459.1708542713568,590.2819982264263,3383,16,3,FALSE,3
4,100.96227080394922,504.8952750352609,2836,16,4,FALSE,4
5,552.8956043956044,464.47664835164835,728,16,5,FALSE,5
6,442.00343305541935,396.56988719960765,2039,16,6,FALSE,6
7,221.58408258408258,337.02930402930406,3003,16,7,FALSE,7
1,371.20049658597145,740.3186426650113,4833,17,1,FALSE,1
2,564.9256137779406,676.7259069256138,2729,17,2,FALSE,2
3,459.06535178098324,590.3715042684722,3397,17,3,FALSE,3
4,100.64166961443226,505.3215422709586,2827,17,4,FALSE,4
5,553.2797297297298,465.0486486486486,740,17,5,FALSE,5
6,441.9242125984252,396.6471456692913,2032,17,6,FALSE,6
7,221.45623960066555,337.0838602329451,3005,17,7,FALSE,7
1,371.423228755454,739.8886349470185,4813,18,1,FALSE,1
2,564.8226924480117,677.3163079168187,2741,18,2,FALSE,2
3,459.20564635958397,590.607132243685,3365,18,3,FALSE,3
4,100.56348927189589,505.4555047485051,2843,18,4,FALSE,4
